source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
Todaro in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Todaro in F. Crépin<SEP>Herbarium Rosarum	cleaned:Todaro in F. Crépin<SEP>	cleaned_0index:1
Tony De [Beugnies]	Tony De	parsed:Tony De		cleaned_0index:0
Tosheff in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Tosheff in F. Crépin<SEP>Herbarium Rosarum	cleaned:Tosheff in F. Crépin<SEP>	cleaned_0index:1
Toussaint Fr.	Toussaint Fr.	parsed:Toussaint Fr.		cleaned_0index:0
Traulvetter in F crépin - Herbarium Rosarum				cleaned_0index:0
Traunsteiner, Dr. Sauter				cleaned_0index:0
Trautvetter in F. Crépin - herbarium Rosarum	herbarium Rosarum	parsed:Trautvetter in F. Crépin<SEP>herbarium Rosarum	cleaned:Trautvetter in F. Crépin<SEP>	cleaned_0index:1
Trägärdh Ad.	Trägärdh Ad.	parsed:Trägärdh Ad.		cleaned_0index:0
Ts				cleaned_0index:0
Tube au Musée	Tube au Musée	parsed:Tube au Musée		cleaned_0index:0
Tw				cleaned_0index:0
U. Martelli in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:U.Martelli in F. Crépin<SEP>Herbarium Rosarum	cleaned:U. Martelli in F. Crépin<SEP>	cleaned_0index:1
UFJF-Embrapa	UFJF-Embrapa	parsed:UFJF-Embrapa		cleaned_0index:0
Ub Herbarium Students	Ub Herbarium Students	parsed:Ub Herbarium Students		cleaned_0index:0
Udovic Legré in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Udovic Legré in F. Crépin<SEP>Herbarium Rosarum	cleaned:Udovic Legré in F. Crépin<SEP>	cleaned_0index:1
Uechtritz & P. Ascherson in P. Sintenis in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:Uechtritz<SEP>P.Ascherson in P. Sintenis in F. Crépin<SEP>Herbarium rosarum	cleaned:Uechtritz<SEP>P. Ascherson F. Crépin<SEP>	cleaned_0index:2
Ulises Chavarría, E. Bello B. Hammel A. Moreno et al.	E. Bello B. Hammel A. Moreno Ulises Chavarría	parsed:E. Bello B. Hammel A. Moreno Ulises Chavarría		cleaned_0index:0
Univ. K.N.B.V.	Univ. K.N.B.V.	parsed:Univ. K.N.B.V.		cleaned_0index:0
Universitatis Bruxellensis	Universitatis Bruxellensis	parsed:Universitatis Bruxellensis		cleaned_0index:0
Université Libre de Bruxelles	Université Libre de Bruxelles	parsed:Université Libre de Bruxelles		cleaned_0index:0
Université de Manchester	Université de Manchester	parsed:Université de Manchester		cleaned_0index:0
Université de Mons	Université de Mons	parsed:Université de Mons		cleaned_0index:0
Unknown Collection				cleaned_0index:0
V				cleaned_0index:0
V G	V G	parsed:V G		cleaned_0index:0
V L[erv]y	V L	parsed:V L		cleaned_0index:0
V N [Jankha]	V N	parsed:V N		cleaned_0index:0
V S	V S	parsed:V S		cleaned_0index:0
V der [Vennen]	V der	parsed:V der		cleaned_0index:0
V dr Beyh [= Vanden Berghen] in L. Delvosalle				cleaned_0index:0
V et., N. et al. Borza				cleaned_0index:0
V,,l	V	parsed:V<SEP>l	cleaned:<SEP>L	cleaned_0index:0
V. & A. Mauclair	V. Mauclair	parsed:V. Mauclair<SEP>A. Mauclair	cleaned:<SEP>	cleaned_0index:0
V. & A. Mauclair	A. Mauclair	parsed:V. Mauclair<SEP>A. Mauclair	cleaned:<SEP>	cleaned_0index:1
V. -S				cleaned_0index:0
V. B.	V. B.	parsed:V. B.		cleaned_0index:0
V. Balter in herbier du Jardin Botanique de l'état	V. Balter in herbier du Jardin Botanique de l'état	parsed:V. Balter in herbier du Jardin Botanique de l'état		cleaned_0index:0
V. D. Bro[...]	V. D.	parsed:V. D.		cleaned_0index:0
V. D. Giessen A. J.	V. D. Giessen A. J.	parsed:V. D. Giessen A. J.		cleaned_0index:0
V. Es.	V. Es.	parsed:V. Es.		cleaned_0index:0
V. Farcaşiu, L. Turcu et. F. Raţiu				cleaned_0index:0
V. Haberer, Dr.				cleaned_0index:0
V. L.	V. L.	parsed:V. L.		cleaned_0index:0
V. P[]at in F. Crépin - herbarium rosarum	V. P	parsed:V. P		cleaned_0index:0
V. Payet in F. Crépin - herbarium rosarum	herbarium rosarum	parsed:V.Payet in F. Crépin<SEP>herbarium rosarum	cleaned:V. Payet in F. Crépin<SEP>	cleaned_0index:1
V. Payot in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:V.Payot in F. Crépin<SEP>Herbarium Rosarum	cleaned:V. Payot in F. Crépin<SEP>	cleaned_0index:1
V. S	V. S	parsed:V. S		cleaned_0index:0
V. Vašák & A. V[]	A. V	parsed:V. Vašák<SEP>A. V	cleaned:V. Vašák<SEP>	cleaned_0index:1
V. Vašák & A. V[]zda	A. V	parsed:V. Vašák<SEP>A. V	cleaned:V. Vašák<SEP>	cleaned_0index:1
V. [L].				cleaned_0index:0
V. [S].				cleaned_0index:0
V. de Borb[a]s				cleaned_0index:0
V. de Borbas in F. crépin - Herbarium Rosarum				cleaned_0index:0
V. de Borbas in F. crépin - Herbarium rosarum				cleaned_0index:0
V. et Jh. Barbier in coll. L. Piré in herbier Andre Lawalrée	L. Piré in herbier Andre Lawalrée	parsed:V.<SEP>Jh Barbier<SEP>L. Piré in herbier Andre Lawalrée	cleaned:V.<SEP>Jh Barbier<SEP>	cleaned_0index:2
V.A.H. in E. & H.	V.A.H. in E.	parsed:V.A.H. in E.<SEP>H.	cleaned:<SEP>H.	cleaned_0index:0
V.T, J.S, D de B., L.H., N.W.	J.S V.T	parsed:J.S V.T<SEP>D de B.<SEP>N.W. L.H.	cleaned:<SEP><SEP>	cleaned_0index:0
V.T, J.S, D de B., L.H., N.W.	D de B.	parsed:J.S V.T<SEP>D de B.<SEP>N.W. L.H.	cleaned:<SEP><SEP>	cleaned_0index:1
V.T, J.S, D de B., L.H., N.W.	N.W. L.H.	parsed:J.S V.T<SEP>D de B.<SEP>N.W. L.H.	cleaned:<SEP><SEP>	cleaned_0index:2
V.V. Nikitin [ & ] T.I. Zhilenko	V.V. Nikitin T.I. Zhilenko	parsed:V.V. Nikitin T.I. Zhilenko		cleaned_0index:0
V.[S].				cleaned_0index:0
V.[S]. Nikitin - T.I Zhilenko				cleaned_0index:0
V.[es] in Hort. Bot. Brux. Herbplant. cult.				cleaned_0index:0
VB				cleaned_0index:0
VDAuwera	VDAuwera	parsed:VDAuwera		cleaned_0index:0
VDB				cleaned_0index:0
VDC				cleaned_0index:0
VDR				cleaned_0index:0
VDS				cleaned_0index:0
VG				cleaned_0index:0
VH				cleaned_0index:0
VI. Krist & V. Skřivánek				cleaned_0index:0
VLamberts	VLamberts	parsed:VLamberts		cleaned_0index:0
VMall	VMall	parsed:VMall		cleaned_0index:0
VUB				cleaned_0index:0
VUB Herbarium Studenten	VUB Herbarium Studenten	parsed:VUB Herbarium Studenten		cleaned_0index:0
VUB Herbarium Students	VUB Herbarium Students	parsed:VUB Herbarium Students		cleaned_0index:0
VUB Herbarium Students 79/117	VUB Herbarium Students	parsed:VUB Herbarium Students		cleaned_0index:0
V[H]O	V O	parsed:V O		cleaned_0index:0
V[Hed] in L. et V. Coomans	V in L.	parsed:V in L.<SEP>V. Coomans	cleaned:<SEP>V. Coomans	cleaned_0index:0
Va[ss]el	Va el	parsed:Va el		cleaned_0index:0
Van - Eersel				cleaned_0index:0
Van - Eerstel				cleaned_0index:0
Van De Put in Pierre troch				cleaned_0index:0
Van Haesendonck in []				cleaned_0index:0
Van Rosens Rhodesia-Kongo-Expedition	Van Rosens Rhodesia-Kongo-Expedition	parsed:Van Rosens Rhodesia-Kongo-Expedition		cleaned_0index:0
Van [Gatschorey]	Van	parsed:Van		cleaned_0index:0
Van [Hassendont]	Van	parsed:Van		cleaned_0index:0
Van [Henver]	Van	parsed:Van		cleaned_0index:0
Van [Sull] Ph.	Van Ph.	parsed:Van Ph.		cleaned_0index:0
Van de []elde	Van de	parsed:Van de		cleaned_0index:0
Van den Born in Herbier des plantes rares ou critiques de Belgique	Van den Born in Herbier des plantes rares ou critiques de Belgique	parsed:Van den Born in Herbier des plantes rares ou critiques de Belgique		cleaned_0index:0
Van den born in Henri Van Heurck er A. martinis				cleaned_0index:0
Vandeput in G. Dutrannoit in Herbier du 'Musée des plantes médicinales et de la Pharmacie'				cleaned_0index:0
Vandeput in Unité d'Ecologie et de Biogéographie, UCL				cleaned_0index:0
Vanderborght Th.	Vanderborght Th.	parsed:Vanderborght Th.		cleaned_0index:0
Vanderborht Th.	Vanderborht Th.	parsed:Vanderborht Th.		cleaned_0index:0
Vandevelde Al.	Vandevelde Al.	parsed:Vandevelde Al.		cleaned_0index:0
Ver[]				cleaned_0index:0
Verdoorn Fr.	Verdoorn Fr.	parsed:Verdoorn Fr.		cleaned_0index:0
Verheggen in Charles Baguet in Centre grégoire Fournier (Abbaye de Mardesous)	Verheggen in Charles Baguet in Centre grégoire Fournier	parsed:Verheggen in Charles Baguet in Centre grégoire Fournier		cleaned_0index:0
Verheggen in F.J. Simon in l'Unité d'Ecologie et de Biogéographie	Verheggen in F.J. Simon in l'Unité d'Ecologie	parsed:Verheggen in F.J. Simon in l'Unité d'Ecologie<SEP>de Biogéographie	cleaned:<SEP>de Biogéographie	cleaned_0index:0
Verheggen, Dr. Morthier				cleaned_0index:0
Verlot in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Verlot in F. Crépin<SEP>Herbarium Rosarum	cleaned:Verlot in F. Crépin<SEP>	cleaned_0index:1
Vet. Dept. Umtali	Vet. Dept. Umtali	parsed:Vet. Dept. Umtali		cleaned_0index:0
Veturia Borza -Ţenchea				cleaned_0index:0
Viane H,.				cleaned_0index:0
Vietnam-American (VA) Series et al.				cleaned_0index:0
Vietnam-American (VA) Series, N.T. Hiep, P.K. Loc, N.K. Dao & T.P. Anh				cleaned_0index:0
Vietnam-American (VA) Series, N.T. Hiep, P.K. Loc, N.K. Dao et al.				cleaned_0index:0
Vietnam-American (VA) Series: N.T. Hiep & V.V. Can				cleaned_0index:0
Vitalariu Gh.	Vitalariu Gh.	parsed:Vitalariu Gh.		cleaned_0index:0
Vom Professor Hinterhuber				cleaned_0index:0
Von Dr. Stizenberger				cleaned_0index:0
Voss Ph.	Voss Ph.	parsed:Voss Ph.		cleaned_0index:0
Vosselmann Ph.	Vosselmann Ph.	parsed:Vosselmann Ph.		cleaned_0index:0
Vrije Universiteit Brussel	Vrije Universiteit Brussel	parsed:Vrije Universiteit Brussel		cleaned_0index:0
Vu Xuan Phuong, Duong Duc Huyen, Nguyen Van Du, Nguyen Quoc Binh et al.	Nguyen Van Du	parsed:Vu Xuan Phuong<SEP>Duong Duc Huyen<SEP>Nguyen Van Du<SEP>Nguyen Quoc Binh	cleaned:Vu Xuan Phuong<SEP>Duong Duc Huyen<SEP><SEP>Nguyen Quoc Binh	cleaned_0index:2
Vu Xuan Phuong, Duong Duc Huyen, Nguyen Van Du, Nguyen Quoc Binh, et al.	Nguyen Van Du	parsed:Vu Xuan Phuong<SEP>Duong Duc Huyen<SEP>Nguyen Van Du<SEP>Nguyen Quoc Binh	cleaned:Vu Xuan Phuong<SEP>Duong Duc Huyen<SEP><SEP>Nguyen Quoc Binh	cleaned_0index:2
Vu Xuan Phuong, Nguyen Van Du, Nguyen The Cuong, Do Thi Xuyen et al.	Nguyen Van Du	parsed:Vu Xuan Phuong<SEP>Nguyen Van Du<SEP>Nguyen The Cuong<SEP>Do Thi Xuyen	cleaned:Vu Xuan Phuong<SEP><SEP>Nguyen The Cuong<SEP>Do Thi Xuyen	cleaned_0index:1
Vu Xuan Phuong, Nguyen Van Du, Nguyer The Cuong, Do Thi Xuyenm et al.	Nguyen Van Du	parsed:Vu Xuan Phuong<SEP>Nguyen Van Du<SEP>Nguyer The Cuong<SEP>Do Thi Xuyenm	cleaned:Vu Xuan Phuong<SEP><SEP>Nguyer The Cuong<SEP>Do Thi Xuyenm	cleaned_0index:1
Vu Xuang Phuong, Nguyen Van Du, Nguyen The Cuong, Do Thi Xuyen et al.	Nguyen Van Du	parsed:Vu Xuang Phuong<SEP>Nguyen Van Du<SEP>Nguyen The Cuong<SEP>Do Thi Xuyen	cleaned:Vu Xuang Phuong<SEP><SEP>Nguyen The Cuong<SEP>Do Thi Xuyen	cleaned_0index:1
Vu Xuang Phuong, Nguyen Van Du, Nguyen The Cuong, Do Thi Xuyen, Rogier de Kok, Gemma Bramley, Gill Challen, Maria Vorontsova, Aaron David	Nguyen Van Du	parsed:Vu Xuang Phuong<SEP>Nguyen Van Du<SEP>Nguyen The Cuong<SEP>Do Thi Xuyen<SEP>Rogier de Kok<SEP>Gemma Bramley<SEP>Gill Challen<SEP>Maria Vorontsova<SEP>Aaron David	cleaned:Vu Xuang Phuong<SEP><SEP>Nguyen The Cuong<SEP>Do Thi Xuyen<SEP>Rogier de Kok<SEP>Gemma Bramley<SEP>Gill Challen<SEP>Maria Vorontsova<SEP>Aaron David	cleaned_0index:1
Vu xuan Phuong, Duong Duc Huyen, Nguyen Van Du, nguyen Quoc Binh, Do Thi Xuyen, Rogier de Kok, Gemma Bramley, Gill Challen, Maria Vorontsova	Nguyen Van Du	parsed:Vu xuan Phuong<SEP>Duong Duc Huyen<SEP>Nguyen Van Du<SEP>nguyen Quoc Binh<SEP>Do Thi Xuyen<SEP>Rogier de Kok<SEP>Gemma Bramley<SEP>Gill Challen<SEP>Maria Vorontsova	cleaned:Vu xuan Phuong<SEP>Duong Duc Huyen<SEP><SEP>Nguyen Quoc Binh<SEP>Do Thi Xuyen<SEP>Rogier de Kok<SEP>Gemma Bramley<SEP>Gill Challen<SEP>Maria Vorontsova	cleaned_0index:2
Vub Herbarium Studenten	Vub Herbarium Studenten	parsed:Vub Herbarium Studenten		cleaned_0index:0
Vub Herbarium Students	Vub Herbarium Students	parsed:Vub Herbarium Students		cleaned_0index:0
Vub Srud Universitatis Brux	Vub Srud Universitatis Brux	parsed:Vub Srud Universitatis Brux		cleaned_0index:0
Vub Stud Universitatis Brux	Vub Stud Universitatis Brux	parsed:Vub Stud Universitatis Brux		cleaned_0index:0
Vub Universitatis Bruxellensis	Vub Universitatis Bruxellensis	parsed:Vub Universitatis Bruxellensis		cleaned_0index:0
Vub, Stud Universitatis Bruxelles	Stud Universitatis Bruxelles Vub	parsed:Stud Universitatis Bruxelles Vub		cleaned_0index:0
Vukotinovic in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Vukotinovic in F. Crépin<SEP>Herbarium Rosarum	cleaned:Vukotinovic in F. Crépin<SEP>	cleaned_0index:1
Vun Herbarium Students	Vun Herbarium Students	parsed:Vun Herbarium Students		cleaned_0index:0
Vurideniksev in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Vurideniksev in F. Crépin<SEP>Herbarium Rosarum	cleaned:Vurideniksev in F. Crépin<SEP>	cleaned_0index:1
W				cleaned_0index:0
W H G	W H G	parsed:W H G		cleaned_0index:0
W. Barclay in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:W.Barclay in F. Crépin<SEP>Herbarium Rosarum	cleaned:W. Barclay in F. Crépin<SEP>	cleaned_0index:1
W. Besser in Jard. Bot. d'Erlangen in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:W.Besser in Jard. Bot. d'Erlangen in F. Crépin<SEP>Herbarium Rosarum	cleaned:W. Besser F. Crépin<SEP>	cleaned_0index:1
W. Forseilles, ing[enieur] agric[ole] et ses élèves	ses élèves	parsed:W. Forseilles<SEP>ing<SEP>ses élèves	cleaned:W. Forseilles<SEP>Ing<SEP>	cleaned_0index:2
W. Gardiner, []				cleaned_0index:0
W. Gugnacka -Fiedor				cleaned_0index:0
W. Hasse in C. Baenitz in F. Crépin - Herbarium Rosrum	Herbarium Rosrum	parsed:W.Hasse in C. Baenitz in F. Crépin<SEP>Herbarium Rosrum	cleaned:W. Hasse F. Crépin<SEP>	cleaned_0index:1
W. Hasse in F. Crépin - Herbarium Rosrum	Herbarium Rosrum	parsed:W.Hasse in F. Crépin<SEP>Herbarium Rosrum	cleaned:W. Hasse in F. Crépin<SEP>	cleaned_0index:1
W. Lechler [et] R.F. Hohenack	W. Lechler R.F. Hohenack	parsed:W. Lechler R.F. Hohenack		cleaned_0index:0
W. Lipski in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:W.Lipski in F. Crépin<SEP>Herbarium Rosarum	cleaned:W. Lipski in F. Crépin<SEP>	cleaned_0index:1
W. Moyle Rogers in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:W.Moyle Rogers in F. Crépin<SEP>Herbarium Rosarum	cleaned:W. Moyle Rogers in F. Crépin<SEP>	cleaned_0index:1
W. O. & P.A. van der Knaap	W. O. van	parsed:W. O. van<SEP>P.A. van<SEP>der Knaap	cleaned:<SEP><SEP>der Knaap	cleaned_0index:0
W. O. & P.A. van der Knaap	P.A. van	parsed:W. O. van<SEP>P.A. van<SEP>der Knaap	cleaned:<SEP><SEP>der Knaap	cleaned_0index:1
W. Pilkington, Esq.				cleaned_0index:0
W. S.S.	W. S.S.	parsed:W. S.S.		cleaned_0index:0
W. S[coses]by Roubledge	W. S	parsed:W. S<SEP>Roubledge	cleaned:<SEP>Roubledge	cleaned_0index:0
W. Tomas in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:W.Tomas in F. Crépin<SEP>Herbarium Rosarum	cleaned:W. Tomas in F. Crépin<SEP>	cleaned_0index:1
W. Van Cotthem Willem in (GENT)				cleaned_0index:0
W. Van Cotthem in société pour l'échange des plantes vasculaires	W. Van Cotthem in société pour l'échange des plantes vasculaires	parsed:W. Van Cotthem in société pour l'échange des plantes vasculaires		cleaned_0index:0
W. Van Sp[aen]donk				cleaned_0index:0
W. Z[ys]on	W. Z	parsed:W. Z		cleaned_0index:0
W. [Wilherng] M.D.	W. M.D.	parsed:W. M.D.		cleaned_0index:0
W. de Wilde c.s.				cleaned_0index:0
W. de [Barreau]	W. de	parsed:W. de		cleaned_0index:0
W.A, Weber & Pat Nelson	Weber W.A	parsed:Weber W.A<SEP>Pat Nelson	cleaned:<SEP>Pat Nelson	cleaned_0index:0
W.H. & B.T. Hodge, J.E. Knowlton				cleaned_0index:0
W.H. C.	W.H. C.	parsed:W.H. C.		cleaned_0index:0
W.H. G.	W.H. G.	parsed:W.H. G.		cleaned_0index:0
W.H. Minshall M.N. Zinck	W.H. Minshall M.N. Zinck	parsed:W.H. Minshall M.N. Zinck		cleaned_0index:0
W.I. H.	W.I. H.	parsed:W.I. H.		cleaned_0index:0
W.J. Cody K.W. Spicer	W.J. Cody K.W. Spicer	parsed:W.J. Cody K.W. Spicer		cleaned_0index:0
W.J. Sekera in Buchsinger in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:W.J.Sekera in Buchsinger in F. Crépin<SEP>Herbarium Rosarum	cleaned:W. J. Sekera in Buchsinger in F. Crépin<SEP>	cleaned_0index:1
W.J. Sekera, [Mac]. Phar.				cleaned_0index:0
W.L. Ellison, Erskine College	Erskine College	parsed:W.L. Ellison<SEP>Erskine College	cleaned:W.L. Ellison<SEP>	cleaned_0index:1
W.L. Ellison, J.W. Wilkinson, Erksine College	Erksine College	parsed:W.L. Ellison<SEP>J.W. Wilkinson<SEP>Erksine College	cleaned:W.L. Ellison<SEP>J.W. Wilkinson<SEP>	cleaned_0index:2
W.O. & P.A. van der Knaap	W.O. van	parsed:W.O. van<SEP>P.A. van<SEP>der Knaap	cleaned:<SEP><SEP>der Knaap	cleaned_0index:0
W.O. & P.A. van der Knaap	P.A. van	parsed:W.O. van<SEP>P.A. van<SEP>der Knaap	cleaned:<SEP><SEP>der Knaap	cleaned_0index:1
W.R. Linton in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:W.R.Linton in F. Crépin<SEP>Herbarium Rosarum	cleaned:W. R. Linton in F. Crépin<SEP>	cleaned_0index:1
W.R. W[ertenebur]	W.R. W	parsed:W.R. W		cleaned_0index:0
W.R.Q. & P.A. Luke, M.A. Mwangoka, L. Festo & S. Bodine				cleaned_0index:0
W.R.W. & P.A. Luke, M.A. Mwangoka, L. Festo & S. Bodine				cleaned_0index:0
WB				cleaned_0index:0
WCasof	WCasof	parsed:WCasof		cleaned_0index:0
WD				cleaned_0index:0
WDrancis	WDrancis	parsed:WDrancis		cleaned_0index:0
WDuff	WDuff	parsed:WDuff		cleaned_0index:0
WEDuffs	WEDuffs	parsed:WEDuffs		cleaned_0index:0
WG FON	FON WG	parsed:FON WG		cleaned_0index:0
WG []	WG	parsed:WG		cleaned_0index:0
WHB				cleaned_0index:0
WHD				cleaned_0index:0
WHauchman	WHauchman	parsed:WHauchman		cleaned_0index:0
WKatzúz	WKatzúz	parsed:WKatzúz		cleaned_0index:0
WMR				cleaned_0index:0
WP				cleaned_0index:0
WPlanchon	WPlanchon	parsed:WPlanchon		cleaned_0index:0
WR				cleaned_0index:0
WZimermann	WZimermann	parsed:WZimermann		cleaned_0index:0
WZimermanns	WZimermanns	parsed:WZimermanns		cleaned_0index:0
WZimmermann	WZimmermann	parsed:WZimmermann		cleaned_0index:0
Wagner in F.crépin - Herbarium Rosarum				cleaned_0index:0
Wahlstedt, Dr. M.				cleaned_0index:0
Wallroth iin F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Wallroth iin F. Crépin<SEP>Herbarium Rosarum	cleaned:Wallroth iin F. Crépin<SEP>	cleaned_0index:1
Walter in Mus. Fennicei in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Walter in Mus. Fennicei in F. Crépin<SEP>Herbarium Rosarum	cleaned:Walter F. Crépin<SEP>	cleaned_0index:1
Walther Ul.	Walther Ul.	parsed:Walther Ul.		cleaned_0index:0
Warlice Dr. Lzouoreca				cleaned_0index:0
Warming E. & Holm Th.	Holm Th.	parsed:E. Warming<SEP>Holm Th.	cleaned:E. Warming<SEP>	cleaned_0index:1
Wartmann Th.	Wartmann Th.	parsed:Wartmann Th.		cleaned_0index:0
Watt in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Watt in F. Crépin<SEP>Herbarium Rosarum	cleaned:Watt in F. Crépin<SEP>	cleaned_0index:1
Wb				cleaned_0index:0
Welle Calli dr. Comach				cleaned_0index:0
Wellmann, Pastor Schlickum				cleaned_0index:0
Welw., Dr. Rauscher				cleaned_0index:0
Went[s]el	Went el	parsed:Went el		cleaned_0index:0
Wergifosse in G. Dens in Centre Grégoire Fournier (Abbaye de Maredsous)	Wergifosse in G. Dens in Centre Grégoire Fournier	parsed:Wergifosse in G. Dens in Centre Grégoire Fournier		cleaned_0index:0
Wergifosse in G. Dens in Centre Grégoire Fourniet (Abbaye de Maredsous)	Wergifosse in G. Dens in Centre Grégoire Fourniet	parsed:Wergifosse in G. Dens in Centre Grégoire Fourniet		cleaned_0index:0
West. et W. in Cr.	W. in Cr.	parsed:West<SEP>W. in Cr.	cleaned:West<SEP>	cleaned_0index:1
Westerberg, Dr. M.				cleaned_0index:0
Westra L. Y. Th.	Westra L. Y. Th.	parsed:Westra L. Y. Th.		cleaned_0index:0
Wiesbaur in J.B. Keller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Wiesbaur in J.B. Keller in F. Crépin<SEP>Herbarium Rosarum	cleaned:Wiesbaur F. Crépin<SEP>	cleaned_0index:1
Wignier Ch.	Wignier Ch.	parsed:Wignier Ch.		cleaned_0index:0
Wilczek in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:Wilczek in F. Crépin<SEP>Herbarium rosarum	cleaned:Wilczek in F. Crépin<SEP>	cleaned_0index:1
Wild Life Society	Wild Life Society	parsed:Wild Life Society		cleaned_0index:0
Wildlife Res.	Wildlife Res.	parsed:Wildlife Res.		cleaned_0index:0
William B. Fox, R.K. Godfrey & L .E. Anderson				cleaned_0index:0
William L. Ellison, []onna Parks				cleaned_0index:0
Winter in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Winter in F. Crépin<SEP>Herbarium Rosarum	cleaned:Winter in F. Crépin<SEP>	cleaned_0index:1
Wm [Fossits]	Wm	parsed:Wm		cleaned_0index:0
Wm. L. Ellison Erskine College, S.C.	Wm. L. Ellison Erskine College	parsed:Wm. L. Ellison Erskine College<SEP>S.C.	cleaned:<SEP>S.C.	cleaned_0index:0
Wm. L. Ellison, Erskine College	Erskine College	parsed:Wm L. Ellison<SEP>Erskine College	cleaned:Wm L. Ellison<SEP>	cleaned_0index:1
Wo R.B	Wo R.B	parsed:Wo R.B		cleaned_0index:0
Wolf in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Wolf in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Wolf in Christ in F. Crépin<SEP>	cleaned_0index:1
Wolff in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Wolff in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Wolff in Christ in F. Crépin<SEP>	cleaned_0index:1
X				cleaned_0index:0
X. du Jardin	X. du Jardin	parsed:X. du Jardin		cleaned_0index:0
Y. Arellanes C., J. Rivera H., S. Salas M., A. Sanchez A., et al.				cleaned_0index:0
